CP Contact Form with PayPal,https://ru.wordpress.org/plugins/cp-contact-form-with-paypal/,"PayPal integration for contact forms, payment forms, order forms. Adds a contact form and connect it to a PayPal payment. Official PayPal Partner.",1 000+ активных установок,6.8.1
List Last Changes,https://ru.wordpress.org/plugins/list-last-changes/,Отображение списка последних изменений на WordPress-сайте.,1 000+ активных установок,6.8.1
Mighty Pros & Cons,https://ru.wordpress.org/plugins/mighty-pros-cons/,"Mighty Pros and Cons — это блок Gutenberg, позволяющий создавать адаптивную и привлекательную таблицу плюсов и минусов на страницах сайта WordPresshellip;",1 000+ активных установок,6.3.5
"Image Optimizer, Resizer and CDN — Sirv",https://ru.wordpress.org/plugins/sirv/,"Serve perfectly optimized images, videos, models and 360 spins. The best WordPress & WooCommerce CDN plugin for media.",1 000+ активных установок,6.8.1
TWST Login Block,https://ru.wordpress.org/plugins/twst-login-block/,Easily insert a log in block into your post.,1 000+ активных установок,5.5.15
Enhanced AJAX Add to Cart for WooCommerce,https://ru.wordpress.org/plugins/enhanced-ajax-add-to-cart-for-woocommerce/,"Add variable & other products to cart using a lightweight, smart, and flexible Add to Cart button inline with any content, on any page you desire.",1 000+ активных установок,6.5.5
MathML Block,https://ru.wordpress.org/plugins/mathml-block/,Блок MathML для редактора блоков WordPress (Gutenberg).,1 000+ активных установок,6.8.1
Omnipress,https://ru.wordpress.org/plugins/omnipress/,"A powerful Gutenberg plugin with pre-built patterns, advanced blocks, and demo sites to speed up website creation using Full Site Editing.",1 000+ активных установок,6.8.1
Product Slider Block for WooCommerce,https://ru.wordpress.org/plugins/woo-product-slider-block/,Simple slider that slides your woocommerce Products,1 000+ активных установок,5.2.21
WP Time Slots Booking Form,https://ru.wordpress.org/plugins/wp-time-slots-booking-form/,WP Time Slots Booking Form создает формы бронирования для бронирования временных интервалов в календарные даты.,1 000+ активных установок,6.8.1
"MaxiBlocks: 2300+ Patterns, 280+ Pages, 14.3K Icons & 100 Styles",https://ru.wordpress.org/plugins/maxi-blocks/,"Build professional WordPress sites faster, boost your design confidence, and deliver higher-quality results with MaxiBlocks.",1 000+ активных установок,6.7.2
Simple Block Gallery,https://ru.wordpress.org/plugins/simple-block-gallery/,Add the effect of Masonry and Slider to images.,1 000+ активных установок,6.8.1
Blocks for Eventbrite,https://ru.wordpress.org/plugins/blocks-for-eventbrite/,Gutenberg blocks that display eventbrite events.,1 000+ активных установок,6.6.2
Event Block,https://ru.wordpress.org/plugins/event/,Быстро создавайте простые карточки мероприятий и приглашения.,1 000+ активных установок,6.4.5
Simple Google Calendar Outlook Events Widget,https://ru.wordpress.org/plugins/simple-google-icalendar-widget/,Block widget that displays events from a public google calendar or iCal file.,1 000+ активных установок,6.8.1
WP eBay Product Feeds,https://ru.wordpress.org/plugins/ebay-feeds-for-wordpress/,Display feeds of eBay Products from eBay Partner Network on your site.,1 000+ активных установок,6.8.1
"Event Monster — Event Management, Tickets Booking, Upcoming Event",https://ru.wordpress.org/plugins/event-monster/,"Event Mangement Plugin, Create Events, Manage Bookings, Manage Tickets, Sponsors, Beautiful Designed Interface, Calendar, Booking, Tickets",1 000+ активных установок,6.7.2
Editor Blocks for Gutenberg,https://ru.wordpress.org/plugins/editor-blocks/,A unique collection of Gutenberg blocks.,900+ активных установок,5.5.15
Gutenberg Blocks Templates — 50+ Free Gutenberg Block Designs,https://ru.wordpress.org/plugins/design/,🐰 Default Gutenberg Blocks beautifully arranged in ready-to-use design sections. ✅ One-click import. ✅ 50+ free designs.,900+ активных установок,5.1.19
Wicked Block Conditions,https://ru.wordpress.org/plugins/wicked-block-conditions/,Show or hide blocks based on conditions.,900+ активных установок,6.7.2
Blocks Kit — Gutenberg Blocks for Freelancers,https://ru.wordpress.org/plugins/blocks-kit/,"Additional Gutenberg Blocks for Editors, Content Writers and freelancers with advanced styles and options.",800+ активных установок,6.8.1
Insert Giphy Block,https://ru.wordpress.org/plugins/insert-giphy-block/,Search and insert a Giphy directly from your Gutenberg editor.,800+ активных установок,5.3.18
Hot Blocks,https://ru.wordpress.org/plugins/hot-blocks/,A collection of several blocks for new WordPress editor (Gutenberg).,800+ активных установок,6.8.1
Shortcode Preview Block,https://ru.wordpress.org/plugins/shortcode-with-preview-block/,Shows preview of any shortcode on editor side. It renders shortcode in the editor side so editor does not need to visit front side.,800+ активных установок,6.6.2
Event Espresso — Event Registration & Ticketing Sales,https://ru.wordpress.org/plugins/event-espresso-decaf/,"The best events plugin with event registration, free and paid ticket sales, event registration forms, PayPal payments, automatic emails, and more!",800+ активных установок,6.7.2
Polls CP,https://ru.wordpress.org/plugins/cp-polls/,Create classic polls and advanced polls with dependant questions. Voting / survey system.,800+ активных установок,6.8.1
OtFm Gutenberg Spoiler — (or FAQ) collapse block,https://ru.wordpress.org/plugins/otfm-gutenberg-spoiler/,Плагин предоставляет 2 типа спойлеров для редактора блоков. Нужен FAQ или спойлер?,700+ активных установок,6.1.7
Blocks for Products,https://ru.wordpress.org/plugins/blocks-for-products/,A plugin to add support for Gutenberg on product pages.,700+ активных установок,5.5.15
NHS Blocks,https://ru.wordpress.org/plugins/nhsblocks/,NHS styled blocks for WordPress as developed by the NHS Leadership Academy based on the NHS Digital Front-end library.,700+ активных установок,6.2.6
Magical Blocks – Premium Gutenberg Blocks,https://ru.wordpress.org/plugins/magical-blocks/,One of the best block addons for Gutenberg editor.,700+ активных установок,6.8.1
Booking Calendar Contact Form,https://ru.wordpress.org/plugins/booking-calendar-contact-form/,"Booking calendar form w/ start and end date or a single date. Booking for house, hotel, services, etc. PayPal payment integration included.",700+ активных установок,6.8.1
FAQ Block,https://ru.wordpress.org/plugins/faq-block/,Очень простой и понятный блок Gutenberg для FAQ (часто задаваемые вопросы).,700+ активных установок,6.3.5
WPlyr Media Block,https://ru.wordpress.org/plugins/wplyr-media-block/,"WPlyr is an easy-to-use Gutenberg block which implements Plyr — A simple, lightweight and accessible HTML5, YouTube and Vimeo media player that suppor …",90+ активных установок,6.4.5
Gosign — Grid Container Block,https://ru.wordpress.org/plugins/gosign-grid-container-block/,plugin creates single or multiple column blocks on single click Site https://gosign.de./,90+ активных установок,6.0.9
Beauty Box Block,https://ru.wordpress.org/plugins/beauty-box-block/,Add a customizable box around your content.,90+ активных установок,6.7.2
"Gutenberg Blocks — YouTube, Vimeo, OpenStreetMap, Countdown Timer, OpenAI — FireBlocks",https://ru.wordpress.org/plugins/fireblocks/,"Enhance your WordPress site with powerful Gutenberg Blocks for OpenStreetMap, YouTube, Vimeo, OpenStreetMap, Countdown, Notification, and more.",80+ активных установок,6.3.5
Block Context,https://ru.wordpress.org/plugins/block-context/,Change Gutenberg block visibility for specific users.,80+ активных установок,5.7.12
Gosign — Button Block,https://ru.wordpress.org/plugins/gosign-buttonblock/,"This plugin creates a button block. it could be with icon, with custom url, border with different width and positions and alot of custom options.",70+ активных установок,6.0.9
Image Effects,https://ru.wordpress.org/plugins/image-effects/,Gutenberg block to apply css filters  to image,70+ активных установок,6.8.1
Waves Block,https://ru.wordpress.org/plugins/waves/,Gradients in motion.,70+ активных установок,6.0.9
Gosign — Vimeo Video Player Block,https://ru.wordpress.org/plugins/gosign-vimeo-video-player-block/,"Add Vimeo Video Player Block with custom splash image and also can set options for vimeo video player like autoplay, loop and many more.",70+ активных установок,5.8.10
Charts Blocks for Gutenberg,https://ru.wordpress.org/plugins/charts-blocks/,"Responsive, Interactive and Animated Charts in just two simple clicks. Select a Chart Block, Upload your CSV file and DONE. It's that easy!",70+ активных установок,5.7.12
Gosign — Header Image Block,https://ru.wordpress.org/plugins/gosign-header-image-block/,"This plugin enables you to add Header Image Block with image, headline and description.",60+ активных установок,6.0.9
ACE HTML Block,https://ru.wordpress.org/plugins/ace-html-block/,"Добавляет HTML-блок, который использует редактор ACE. Возможности: подсветка синтаксиса, номера строк, отступы и проверка HTML.",60+ активных установок,5.1.19
The Permalinks Cascade,https://ru.wordpress.org/plugins/the-permalinks-cascade/,"Sitemaps, Hyper-lists and Beyond.",50+ активных установок,6.1.7
Illustrations Block — 300+ Customizable SVG Images,https://ru.wordpress.org/plugins/illustrations/,Illustrations Block enables you to add awesome SVG illustrations which you can customize directly from the new Editor (Gutenberg).,50+ активных установок,5.3.18
Starscape Block,https://ru.wordpress.org/plugins/starscape/,Stars in motion,50+ активных установок,6.3.5
Designer Blocks for Block Editor by Weaver,https://ru.wordpress.org/plugins/blocks-by-weaver/,"Discover the power of the Block Editor! This plugin adds Designer Blocks that make it easy to add Images, Text, and Parallax.",50+ активных установок,5.0.22
Boxer Block,https://ru.wordpress.org/plugins/boxer-block/,Boxer is a Block that puts your WordPress posts into boxes on a page.,50+ активных установок,5.2.21
FAQ Builder AYS,https://ru.wordpress.org/plugins/faq-builder-ays/,"Создавайте часто задаваемые вопросы и аккордеоны для своего веб-сайта WP без усилий с помощью FAQ Builder. Имеет Gutenberg Block, адаптивный дизайн, более 20 вариантов стиля и т. д.",50+ активных установок,6.8.1
Schedule Revisions,https://ru.wordpress.org/plugins/schedule-revisions/,Control when content (or revisions) appear or disappear in your posts through a new Gutenberg block.,50+ активных установок,5.4.16
Kenzap Timeline,https://ru.wordpress.org/plugins/kenzap-timeline/,A beautiful and easy customizable set of Gutenberg blocks to create timeline section for the new editor. Easily adjust the following parameters:,50+ активных установок,5.5.15
ProHotspots Lite — Image Gallery Hotspots,https://ru.wordpress.org/plugins/prohotpoints-gallery/,Create custom hotspots to make your images more informative and interactive using the WordPress blocks.,50+ активных установок,5.1.19
Clapback,https://ru.wordpress.org/plugins/clapback/,The👏Clapback👏Block👏puts👏an👏emoji👏between👏your👏words.,40+ активных установок,6.7.2
startpage,https://ru.wordpress.org/plugins/startpage/,Создайте собственную начальную страницу для браузера в WordPress.,40+ активных установок,5.1.19
Hero Banner Slider,https://ru.wordpress.org/plugins/hero-banner-slider/,WordPress Gutenberg editor plugin for Hero Banner Slider.,40+ активных установок,5.3.18
Simple Shortcode Block,https://ru.wordpress.org/plugins/simple-shortcode-block/,Простой блок для динамического выполнения шорткода в новом редакторе Gutenberg.,40+ активных установок,5.3.18
Contact form builder for Gutenberg — Formello,https://ru.wordpress.org/plugins/formello/,Light-weight and easy plugin create forms inside the block editor.,40+ активных установок,6.7.2
Custom Accordion Block,https://ru.wordpress.org/plugins/custom-accordion-block/,This is Gutenberg compitable Custom Accordion plugin.,40+ активных установок,5.7.12
WordPress HelpDesk & Support Ticket System Plugin — Octrace Support,https://ru.wordpress.org/plugins/octrace-support/,Octrace Support is a help desk & support ticket system plugin that helps manage your support requests with ease directly from your WordPress site.,30+ активных установок,6.4.5
Gecko Blocks,https://ru.wordpress.org/plugins/gecko-blocks/,Provides multiple basic block types to be used in custom themes.,30+ активных установок,5.4.16
WYSIWYG Calculator Block,https://ru.wordpress.org/plugins/wysiwyg-calculator-block/,This is a WYSIWYG build your own cost Calculator block. (Great for allowing customers to calculate things like tuition and program cost),30+ активных установок,5.4.16
Lyrics,https://ru.wordpress.org/plugins/lyrics-block/,Добавьте лирику в записи и страницы WordPress.,30+ активных установок,5.1.19
Kenzap Steps,https://ru.wordpress.org/plugins/kenzap-steps/,A beautiful and easy customizable set of Gutenberg blocks to create steps section for the new editor. Easily adjust the following parameters:,30+ активных установок,5.1.19
Gosign — Promo Box Block,https://ru.wordpress.org/plugins/gosign-promo-box-block/,This plugin enables you to add Promotion Boxes with text and button with a link.,30+ активных установок,6.0.9
Testimonials Block,https://ru.wordpress.org/plugins/testimonials-block/,This plugin brings a testimonials slider block to the new WordPress Gutenberg editor.,30+ активных установок,5.0.22
Custom Blocks Templates,https://ru.wordpress.org/plugins/custom-blocks-templates/,"Create and set Gutenberg blocks templates for posts, pages and custom post types",30+ активных установок,6.2.6
DynaMaker CAD Configurator Integration,https://ru.wordpress.org/plugins/dynamaker-cad-configurator-integration/,"With the DynaMaker Plugin for Wordpress you can easily display your online configurators in a Wordpress page or post, with very few clicks and short s …",30+ активных установок,6.5.5
Max width container,https://ru.wordpress.org/plugins/maximum-width-container/,"This plugin creates a new Gutenberg block, which allows you yo create a container with an adjustable maximun width, giving your perfect control over t …",30+ активных установок,5.2.21
Gosign — Post Teaser Block,https://ru.wordpress.org/plugins/gosign-post-teaser-block/,"Its a post teaser block, where you select a post from the backend and it shows its data on the Frontend.",30+ активных установок,6.0.9
User Blocks,https://ru.wordpress.org/plugins/user-blocks/,User blocks for building profile and account pages.,30+ активных установок,5.2.21
Kenzap Stats,https://ru.wordpress.org/plugins/kenzap-stats/,"Extend your website with counters, countdowns, bars and other statistical elements. It should work out of the box though depending on the theme used y …",20+ активных установок,5.5.15
Info Blocks for WooCommerce,https://ru.wordpress.org/plugins/info-blocks-for-woocommerce/,Info blocks for WooCommerce.,20+ активных установок,6.6.2
WordPress Essential Blocks,https://ru.wordpress.org/plugins/wp-essential-blocks/,Powerful and Feature Rich Blocks for Gutenberg Editor.,20+ активных установок,5.0.22
Guten-bubble,https://ru.wordpress.org/plugins/guten-bubble/,Displays a speech bubble like a chat conversation.,20+ активных установок,6.1.7
"Popup with exit intent, scroll triggered and anchor click for opt-ins, lead gen & more",https://ru.wordpress.org/plugins/popper/,"A popup builder to increase Sales, Lead Generation, Conversion rates and receive good Call to Action with exit intent.",20+ активных установок,6.8.1
QuestionPro Surveys,https://ru.wordpress.org/plugins/questionpro-surveys/,QuestionPro Surveys plugin lets you embed surveys into the blog content.,20+ активных установок,5.2.21
Nelio Maps,https://ru.wordpress.org/plugins/nelio-maps/,Simple and beautiful Google Maps block for WordPress.,20+ активных установок,5.1.19
Rad Bootstrap 3 Blocks,https://ru.wordpress.org/plugins/rad-bootstrap-3-blocks/,This plugin inserts bootstrap 3 style grid layout block and a button block to the gutenberg editor.,20+ активных установок,5.0.22
Social Media Block,https://ru.wordpress.org/plugins/social-media-block/,Social media block for Gutenberg.,20+ активных установок,5.0.22
Advanced Datatable – The Ultimate Data Table Plugin,https://ru.wordpress.org/plugins/advanced-datatable/,"Show Data on your website with sorting, searching and pagination.",20+ активных установок,6.7.2
Payment Form for PayPal Pro,https://ru.wordpress.org/plugins/payment-form-for-paypal-pro/,Payment Form for PayPal Pro for accepting credit cards directly into your website without navigating to a PayPal page.,20+ активных установок,6.8.1
Booking System Calendar,https://ru.wordpress.org/plugins/kenzap-calendar/,Display calendar section for appointments reservations or bookings. Specify custom time slots. Link checkout process with WooCommerce.,20+ активных установок,5.8.10
Qroko Blocks,https://ru.wordpress.org/plugins/qroko-blocks/,Custom Blocks for headless WordPress,20+ активных установок,5.7.12
Posts List Block,https://ru.wordpress.org/plugins/posts-list-block/,"Adds a ""Blog Posts Listing"" block to the editor.",20+ активных установок,5.2.21
Testimonial Gutenberg Block,https://ru.wordpress.org/plugins/testimonial-block/,Testimonial Gutenberg Block allows users add testimonials and display it anywhere in page/post. With more options and style support you easy to create …,20+ активных установок,5.2.21
Buttons for Gutenberg,https://ru.wordpress.org/plugins/fd-buttons-gutenberg/,"Additional button styles and options of Button Block for Gutenberg/Block Editor. Best for marketing page, sales funnel, landing pages and call-to-acti …",10+ активных установок,6.7.2
UniCard,https://ru.wordpress.org/plugins/unicard/,"UniCard — A block plugin that can be used to create a card block with featured image, title, description fields. All fields are optional.",10+ активных установок,5.3.18
Taro iframe Block,https://ru.wordpress.org/plugins/taro-iframe-block/,Add iframe block for your editor. Responsive and keeping aspect ratio.,10+ активных установок,6.8.1
Test Plugin 3 — Testing plugin,https://ru.wordpress.org/plugins/test-plugin-3/,Here is a short description of the plugin.  This should be no more than 150 characters.  No markup here please.,10+ активных установок,6.7.2
Gecko Grid Layout,https://ru.wordpress.org/plugins/gecko-grid-layout/,"A css grid layout block for gutenberg. It allows you to create masonry like content. This could be a gallery, content flowing in unique ways, or whate …",10+ активных установок,5.1.19
Blockbuddy,https://ru.wordpress.org/plugins/blockbuddy/,Gutenberg Block to easily query and display content from any post type!,10+ активных установок,5.1.0
Video Block with Ads,https://ru.wordpress.org/plugins/video-block-with-ads/,Video Gutenberg Block and video player on steroids and low fat.,10+ активных установок,5.1.19
Average Travel Costs,https://ru.wordpress.org/plugins/average-travel-costs/,Displays average daily travel costs from Budget Your Trip.,10+ активных установок,5.6.14
Pricing Tables Block,https://ru.wordpress.org/plugins/pricing-tables-block/,This plugin brings a Pricing Tables Blocks to the new WordPress Gutenberg editor.,10+ активных установок,5.1.19
Melonpan Block — Code,https://ru.wordpress.org/plugins/melonpan-block-code/,"Block to display code, with highlighted syntax, which can be copied to the clipboard.",10+ активных установок,5.6.14
Gecko Section,https://ru.wordpress.org/plugins/gecko-section/,A full width wrapper block.,10+ активных установок,5.0.22
Besan Block,https://ru.wordpress.org/plugins/besan-block/,[Deprecated!] Add a responsive and accessible data chart block to posts and pages.,10+ активных установок,6.6.2
RSVPMaker for Toastmasters,https://ru.wordpress.org/plugins/rsvpmaker-for-toastmasters/,This Toastmasters-specific extension to the RSVPMaker events plugin adds role signups and member performance tracking.,10+ активных установок,6.8.1
Heading Block Font Color,https://ru.wordpress.org/plugins/heading-block-font-color/,This Plugin is made for setting the Font color for heading blocks which is not available by default for Headign block in Gutenberg.,10+ активных установок,5.0.22
China Video Block,https://ru.wordpress.org/plugins/china-video-block/,"🇨🇳 🎬 🧱 Блок Gutenberg для показа китайской аудитории китайского видео, и видео с YouTube для всех остальных стран.",10+ активных установок,5.8.0
Cart Products for WordPress,https://ru.wordpress.org/plugins/cart-products-for-woocommerce/,Extension for Woocommerce that allows you to add products quickly and easily to the cart straight from cart or checkout page.,10+ активных установок,5.1.19
Power Blocks — Powerful and Feature Rich Blocks for Gutenberg,https://ru.wordpress.org/plugins/power-blocks/,Ultimate Collection of Essential Blocks for Gutenberg Editor.,10+ активных установок,5.4.16
Gutenberg Slider Blocks — Candy Slider,https://ru.wordpress.org/plugins/candy-slider/,This plugin brings a gutenberg slider block to the new WordPress Gutenberg editor.,10+ активных установок,5.4.16
WP Google Places Reviews,https://ru.wordpress.org/plugins/wp-google-places-reviews/,Easily add your Google Places profile reviews to your website.,10+ активных установок,5.3.0
Chatterbox,https://ru.wordpress.org/plugins/chatterbox/,Create chat threads using WordPress Blocks inside app and mobile wrappers.,10+ активных установок,5.3.18
Player with Playlist Block for WordPress Editor,https://ru.wordpress.org/plugins/video-playlist-lite/,"Simply add single youtube videos, youtube playlists or create youtube playlists on your WordPress blog.",10+ активных установок,5.1.19
Video Popup Block,https://ru.wordpress.org/plugins/video-popup-block/,This plugin brings a Video Popup Block to the new WordPress Gutenberg editor.,10+ активных установок,5.1.19
Canvas Portfolio,https://ru.wordpress.org/plugins/canvas-portfolio/,"Showcase your work with Canvas Portfolio the way it’s meant to be seen. Canvas Portfolio is an extension built with photographers, artists, and design …",10+ активных установок,5.4.16
OtFm Countdown to New Year block,https://ru.wordpress.org/plugins/otfm-countdown-to-new-year-block/,"Плагин добавляет в редактор блоков обратный отсчет до Нового года. Показывает дни, часы, минуты и секунды до нового года.",10+ активных установок,5.5.15
Kenzap Features,https://ru.wordpress.org/plugins/kenzap-features/,A beautiful and easy customizable set of Gutenberg blocks to create features section for the new editor. Easily adjust the following parameters:,10+ активных установок,5.5.15
Lastweets,https://ru.wordpress.org/plugins/lastweets/,Display a Twitter account latest tweets via a Gutenberg editor block.,10+ активных установок,5.0.22
Embed Plus for YouTube Gallery, Livestream and Lazy Loading with Facades;https://ru.wordpress.org/plugins/youtube-embed-plus/;A multi-featured plugin to embed YouTube in WordPress. Embed a responsive video, YouTube channel gallery, playlist gallery, YouTube livestream.;100 000+ активных установок;6.8.1
GiveWP — Платформа для пожертвований и фандрайзинга;https://ru.wordpress.org/plugins/give/;Принимайте пожертвования и начинайте сбор средств с помощью GiveWP, плагина для пожертвований WordPress с самым высоким рейтингом для онлайн пожертвований.;100 000+ активных установок;6.7.2
Feeds for YouTube (плагин для видео, канала и галереи YouTube);https://ru.wordpress.org/plugins/feeds-for-youtube/;Плагин Feeds for YouTube позволяет отображать настраиваемые ленты YouTube с любого канала YouTube.;100 000+ активных установок;6.8.1
Schema & Structured Data for WP & AMP;https://ru.wordpress.org/plugins/schema-and-structured-data-for-wp/;Schema & Structured Data adds Google Rich Snippets markup according to Schema.org guidelines to structure your site for SEO.;100 000+ активных установок;6.8.1
LuckyWP Table of Contents;https://ru.wordpress.org/plugins/luckywp-table-of-contents/;Создаёт SEO-дружественное содержание для ваших постов/страниц. Работает автоматически или вручную (через шорткод, Gutenberg-блок или виджет).;100 000+ активных установок;6.7.2
Pods — Custom Content Types and Fields;https://ru.wordpress.org/plugins/pods/;Pods — это платформа для создания, управления и развертывания настраиваемых типов контента и полей для любого проекта.;100 000+ активных установок;6.8.1
EmbedPress – PDF Embed, PDF 3D FlipBook, Instagram Social Feeds, Google Docs, Vimeo, Wistia, YouTube Videos, Maps & Upload PDF Documents;https://ru.wordpress.org/plugins/embedpress/;EmbedPress lets you embed videos, pages, social feeds, embed PDF 3D flipbooks & other content on WordPress without coding & enhance storytelling.;100 000+ активных установок;6.8.1
Social Значки & Sharing Buttons by WPZOOM;https://ru.wordpress.org/plugins/social-icons-widget-by-wpzoom/;Add social media icons and sharing buttons to your website! Social Значки & Sharing Buttons includes 400+ icons and customizable sharing buttons.;100 000+ активных установок;6.8.1
Hustle — Email Marketing, Lead Generation, Optins, Popups;https://ru.wordpress.org/plugins/wordpress-popup/;Setup email optin forms, popups, newsletter forms & subscription forms to generate email leads with the best marketing popup builder;100 000+ активных установок;6.8.1
Web Stories;https://ru.wordpress.org/plugins/web-stories/;Web Stories — это визуальные истории для вашего сайта с быстрой загрузкой и полноэкранным режимом, погружающие ваших читателей в насышенный контент ваших историй.;90 000+ активных установок;6.8.1
Event Tickets and Registration;https://ru.wordpress.org/plugins/event-tickets/;Event Tickets позволяет вашим посетителям регистрироваться и покупать билеты на мероприятия на вашем сайте. Также работает с Events Calendar (календарь мероприятий).;90 000+ активных установок;6.8.1
Site Reviews;https://ru.wordpress.org/plugins/site-reviews/;Site Reviews is a complete review management solution for your website that is designed to work in a similar way to Amazon, Tripadvisor, and Yelp.;70 000+ активных установок;6.8.1
Superb Addons: Blocks, Patterns & Theme Designer;https://ru.wordpress.org/plugins/superb-blocks/;Create beautiful WordPress websites easily with 10+ blocks, 200+ patterns, 100+ pre-built pages, animations and Theme Designer. No coding needed!;60 000+ активных установок;6.8.1
Qi Blocks;https://ru.wordpress.org/plugins/qi-blocks/;Qi Blocks is the largest collection of Gutenberg blocks developed by Qode Interactive.;60 000+ активных установок;6.8.1
User Profile Builder — Beautiful User Registration Forms, User Profiles & User Role Editor;https://ru.wordpress.org/plugins/profile-builder/;Powerful user profile plugin to create front-end user registration forms, login & user profile forms. Includes user role editor & content restriction.;50 000+ активных установок;6.7.2
Getwid —  Блоки Gutenberg;https://ru.wordpress.org/plugins/getwid/;40+ блоков для редактора Gutenberg, а также несколько готовых бесплатных шаблонов-блоков для редактора блоков WordPress.;50 000+ активных установок;6.8.1
WP Booking Calendar;https://ru.wordpress.org/plugins/booking/;"Original ""Booking Calendar"" plugin. Easily manage full-day bookings, time-slot appointments, or events in our all-in-one, outstanding booking system.";50 000+ активных установок;6.8.1
User Profile Picture;https://ru.wordpress.org/plugins/metronet-profile-picture/;Установите пользовательское изображение профиля (аватар) для пользователя с помощью стандартного инструмента загрузки мультимедиа WordPress.;50 000+ активных установок;6.6.2
Ultimate Blocks — Плагин блоков WordPress;https://ru.wordpress.org/plugins/ultimate-blocks/;Create Better Content With The Block Editor. Custom Blocks for Bloggers and Content Marketers.;50 000+ активных установок;6.8.1
WP Recipe Maker;https://ru.wordpress.org/plugins/wp-recipe-maker/;Простой и удобный плагин рецептов для всех. Автоматические метаданные JSON-LD метаданные для еды и рецептов улучшат ваше SEO!;50 000+ активных установок;6.8.1
Calculated Fields Form;https://ru.wordpress.org/plugins/calculated-fields-form/;The CFF plugin allows you to create both simple and professional forms. Its form builder includes dynamic calculated fields and many other controls.;50 000+ активных установок;6.8.1
RSS Aggregator by Feedzy – Feed to Post, Autoblogging, News & YouTube Video Feeds Aggregator;https://ru.wordpress.org/plugins/feedzy-rss-feeds/;The most powerful WordPress RSS aggregator, helping you curate content, autoblog, import RSS & display unlimited RSS feeds within a few minutes.;50 000+ активных установок;6.8.1
Photo Gallery, Images, Slider in Rbs Image Gallery;https://ru.wordpress.org/plugins/robo-gallery/;Rbs Image Gallery is a powerful image gallery and photo gallery plugin with advanced features to create responsive galleries with a beautiful lightbox;40 000+ активных установок;6.8.1
Kit (formerly ConvertKit) — Email Newsletter, Email Marketing, Subscribers and Landing Pages;https://ru.wordpress.org/plugins/convertkit/;Build your email subscriber lists, send email marketing newsletters, sell more products and build your membership site with Kit (formerly ConvertKit).;40 000+ активных установок;6.8.1
Form Maker by 10Web — Удобный для мобильных устройств конструктор контактных форм с перетаскиванием;https://ru.wordpress.org/plugins/form-maker/;Form Maker — это удобный конструктор контактных форм, который позволяет создавать формы для любых целей, от простой формы контакта до многостраничных форм опроса.;40 000+ активных установок;6.5.5
Genesis Blocks;https://ru.wordpress.org/plugins/genesis-blocks/;A collection of content blocks, sections, & full-page layouts for the block editor.;40 000+ активных установок;6.6.2
Post Grid Gutenberg Blocks for News, Magazines, Blog Websites — PostX;https://ru.wordpress.org/plugins/ultimate-post/;A highly customizable plugin to create news, magazines, and any kind of blog site with post grid, post filter, post slider, and post blocks.;40 000+ активных установок;6.7.2
Gallery Blocks with Lightbox. Image Gallery, (HTML5 video , YouTube, Vimeo) Video Gallery and Lightbox for native gallery;https://ru.wordpress.org/plugins/simply-gallery-block/;Два в одном. Блоки галереи Gutenberg (Masonry, Justified, Slider, Carousel, Grid) и настраиваемый лайтбокс.;40 000+ активных установок;6.8.1
Слайдер от Soliloquy — адаптивный слайдер изображений для WordPress;https://ru.wordpress.org/plugins/soliloquy-lite/;Лучший плагин WordPress для слайдеров. Конструктор адаптивных слайдеров с функцией перетаскивания, с которым всего парой щелчков мышью вы сможете создавать красивые слайд-шоу.;40 000+ активных установок;6.6.2
Gutentor — Gutenberg Blocks — Page Builder for Gutenberg Editor;https://ru.wordpress.org/plugins/gutentor/;Advanced yet easy, Gutenberg editor page builder blocks. Create a masterpiece, pixel perfect website using modern WordPress Gutenberg blocks.;30 000+ активных установок;6.8.1
Timetable and Event Schedule by MotoPress;https://ru.wordpress.org/plugins/mp-timetable/;Умный организатор и тайм-менеджмент инструмент с чистым минималистичным дизайном для вывода расписаний предстоящих событий.;30 000+ активных установок;6.7.2
ThirstyAffiliates — Affiliate Links, Link Branding, Link Tracking & Marketing Plugin;https://ru.wordpress.org/plugins/thirstyaffiliates/;🔗 Affiliate link management & cloaker tool. Easily manage, shrink and track your affiliate links in WordPress. 🔥;30 000+ активных установок;6.8.1
Carousel Slider Block for Gutenberg;https://ru.wordpress.org/plugins/carousel-block/;A responsive carousel slider for the Gutenberg editor that supports adding any blocks to slides.;30 000+ активных установок;6.8.1
Advanced Responsive Video Embedder for Rumble, Odysee, YouTube, Vimeo, Kick …;https://ru.wordpress.org/plugins/advanced-responsive-video-embedder/;Level up your basic video embeds! Advanced features, privacy. Use URLs, Shortcodes or Blocks to customize videos to your needs.;30 000+ активных установок;6.8.1
Uncanny Toolkit for LearnDash;https://ru.wordpress.org/plugins/uncanny-learndash-toolkit/;Extend LearnDash with a variety of useful modules that make it even easier to build great learner experiences with LearnDash.;30 000+ активных установок;6.8.1
Portfolio Gallery — Плагин галереи изображений;https://ru.wordpress.org/plugins/portfolio-filter-gallery/;Portfolio gallery имеет отдельную страницу категорий и удобный интерфейс. Витрина портфолио, изображения, видео, галерея.;30 000+ активных установок;6.8.1
